radiation_level,pressure,alien_prob,flare_prob,growth_potential,h2o,target
89.38,0.61,6.9,13.45,,0,non_habitable
48.281000000000006,0.596,3.01,19.402,2.906,0,very_habitable
49.4,0.9129999999999999,3.0,8.51,,1,potentially_habitable
79.245,0.677,10.619000000000002,12.9435,,1,potentially_habitable
63.55,0.512,7.2,9.93,,0,non_habitable
16.25,0.624,0.521,9.831,4.547,1,very_habitable
85.73,0.48100000000000004,9.3,28.35,3.2,0,non_habitable
37.346,1.004,6.877999999999999,5.956,,1,potentially_habitable
52.61,0.48700000000000004,5.1,12.835,5.3,1,very_habitable
48.476000000000006,0.5770000000000001,10.344000000000001,19.904,,0,non_habitable
95.54,0.486,9.4,21.305,3.5,0,non_habitable
18.391,0.845,1.4369999999999998,6.18,4.093999999999999,1,very_habitable
67.313,0.551,2.625,34.093,2.795,0,non_habitable
93.75,0.53,3.7880000000000003,17.209,3.176,0,non_habitable
77.438,0.636,4.629,9.482999999999999,3.418,0,non_habitable
61.19,0.598,2.3,8.85,3.2,0,non_habitable
80.76,0.638,4.4,14.53,,0,non_habitable
83.93,0.539,10.0,15.11,3.8,0,non_habitable
20.498,1.505,1.321,6.4785,,1,very_habitable
69.27,0.496,8.1,11.3,,0,non_habitable
72.375,0.551,5.425,24.214000000000002,2.805,0,non_habitable
40.62,0.997,1.8,6.0,4.8,1,potentially_habitable
83.12,0.611,13.2,14.0,3.3,0,non_habitable
85.45299999999999,0.631849462,4.4,9.0,3.3280000000000003,0,non_habitable
44.31,0.792,1.5,6.77,4.0,1,potentially_habitable
54.148999999999994,0.6990000000000001,7.648,8.652000000000001,,0,non_habitable
46.82,0.9179999999999999,-1.0,4.8,3.6,1,very_habitable
247.5,0.909,3.195,8.622,3.885,1,potentially_habitable
58.378,0.562,5.337000000000001,15.0895,,0,non_habitable
84.348,0.596157081,4.4,10.3,4.503,1,very_habitable
48.88,0.9470000000000001,3.1,7.33,4.0,1,potentially_habitable
100.93799999999999,0.542,8.857000000000001,15.312999999999999,3.4160000000000004,0,non_habitable
29.41,1.465,4.2,2.36,6.0,1,potentially_habitable
60.95,0.639,2.1,9.65,3.3,0,non_habitable
49.589,0.9390000000000001,6.767,10.2475,,1,potentially_habitable
26.62,0.42200000000000004,3.6,10.7,4.3,1,potentially_habitable
30.734,0.991,1.5519999999999998,5.382000000000001,4.738,1,very_habitable
54.86,0.691,4.8,9.9,3.4,0,non_habitable
31.35,0.907,3.7,8.695,5.0,1,very_habitable
66.38,0.473,6.2,11.89,2.8,0,non_habitable
67.313,0.473,1.75,9.236,3.4,0,non_habitable
61.1,0.6709999999999999,15.2,11.785,3.7,1,potentially_habitable
38.25,0.21100000000000002,1.4980000000000002,16.861,5.609,1,very_habitable
81.46,0.423,-2.4,24.4,2.5,0,non_habitable
15.34,0.792,0.1,9.75,5.3,1,very_habitable
66.604,0.677,11.995,16.2725,,0,non_habitable
66.78,0.631,5.7,14.15,3.5,1,potentially_habitable
77.067,1.09961159,4.6,6.2,4.203,1,potentially_habitable
37.74,0.375,-5.3,15.95,4.6,1,very_habitable
31.828000000000003,0.765,-21.831999999999997,35.162,2.533,1,very_habitable
68.49,0.521,2.8,11.7,3.3,0,non_habitable
63.063,0.758,4.0889999999999995,10.657,3.918,0,non_habitable
88.25,0.52,-0.871,9.123,4.574,1,potentially_habitable
61.48,0.561,12.0,11.69,4.2,0,non_habitable
77.938,0.5760000000000001,7.04,15.665,3.609,0,non_habitable
79.563,0.35700000000000004,2.1519999999999997,14.205,3.17,0,non_habitable
67.26100000000001,0.764,9.978,10.677999999999999,,0,non_habitable
101.0,0.531,6.428999999999999,21.451999999999998,2.844,0,non_habitable
24.56,0.743,-1.9,9.55,4.5,1,very_habitable
17.08,0.982,5.4,3.99,6.3,1,very_habitable
80.54899999999999,1.1079999999999999,9.354,7.138999999999999,,1,potentially_habitable
61.245,0.782185866,4.2,6.7,3.4730000000000003,0,non_habitable
62.816,0.6865468990000001,6.2,7.1,3.5610000000000004,0,non_habitable
82.34,0.386,7.7,14.44,2.7,0,non_habitable
70.01,0.5429999999999999,-4.3,31.57,2.8,0,non_habitable
38.94,0.9470000000000001,6.9,7.745,,1,potentially_habitable
66.28,0.56,2.5,28.99,2.7,0,non_habitable
19.375999999999998,1.8,4.236000000000001,3.095,,1,very_habitable
68.75,0.763,6.874,10.704,3.8539999999999996,0,non_habitable
70.812,0.623,17.973,15.1535,,0,non_habitable
73.375,0.9520000000000001,2.949,8.037,3.74,1,potentially_habitable
37.063,0.106,2.082,19.158,5.484,1,very_habitable
93.125,0.20800000000000002,1.204,16.227,3.8569999999999998,1,very_habitable
72.4,0.28981183899999996,-14.8,32.3,2.436,0,potentially_habitable
207.125,0.7070000000000001,-0.9229999999999999,22.896,2.35,1,non_habitable
70.188,1.048,2.187,7.041,3.217,1,very_habitable
75.65,0.625,16.5,13.92,3.5,0,non_habitable
39.063,1.041,0.221,7.25,3.8960000000000004,1,potentially_habitable
84.625,0.5670000000000001,4.861000000000001,12.229000000000001,3.361,0,non_habitable
179.77700000000002,1.011866357,5.1,6.55,4.129,1,potentially_habitable
13.99,0.983,2.3,7.35,5.2,1,very_habitable
61.43,0.375,7.4,14.62,3.2,0,non_habitable
53.813,0.895,1.993,5.478,4.066,1,very_habitable
18.45,0.68,3.2,5.3,4.7,1,very_habitable
19.99,1.2919999999999998,4.7,2.195,5.4,1,very_habitable
39.67,0.792,-1.6,6.4,3.6,1,very_habitable
87.85,0.516,12.0,14.545,,0,non_habitable
47.4,0.872,2.4,8.375,3.5,1,potentially_habitable
88.36,0.6459999999999999,7.0,9.58,,1,very_habitable
65.403,0.33,5.722,23.48,,0,non_habitable
72.62,0.685,4.3,9.675,,0,non_habitable
79.586,0.508664363,6.1,12.85,3.113,0,non_habitable
65.12,0.389,10.4,15.095,3.2,0,non_habitable
78.74,0.778,5.3,12.895,,1,potentially_habitable
38.391999999999996,0.66143405,3.7,4.35,4.1930000000000005,1,potentially_habitable
22.17,0.885,0.7,8.565,,1,very_habitable
177.5,0.86,4.381,4.896,3.8360000000000003,1,very_habitable
97.01,0.306,-0.5,29.55,2.4,0,non_habitable
20.42,1.031,5.0,3.785,4.6,1,very_habitable
61.438,0.65,-0.7490000000000001,53.678000000000004,1.524,0,non_habitable
82.56,0.599,12.9,13.105,3.5,0,non_habitable
76.21,0.483,1.3,22.65,3.0,0,non_habitable
38.771,0.966,11.664000000000001,12.311,,1,very_habitable
68.881,0.651471852,7.2,7.6,3.6260000000000003,0,non_habitable
33.99,0.5670000000000001,3.2,3.9,3.8,1,very_habitable
67.16,0.606,4.4,16.48,3.2,0,non_habitable
70.46,0.943,4.2,8.675,4.2,1,potentially_habitable
38.563,0.79,0.809,6.809,3.557,1,potentially_habitable
46.27,1.015,1.5,7.15,3.8,1,potentially_habitable
17.92,0.8079999999999999,1.5,9.73,5.4,1,very_habitable
50.455,0.386498966,3.5,9.15,3.364,0,non_habitable
21.9,0.77,0.6,9.76,,1,very_habitable
36.28,0.7659999999999999,2.6,6.4,4.8,1,potentially_habitable
154.75,0.701,7.562,7.965,3.551,1,very_habitable
78.86,0.7440000000000001,0.7,10.32,4.6,1,very_habitable
62.39,0.59,8.2,12.6,3.1,0,non_habitable
75.118,0.627,8.198,13.164000000000001,,0,non_habitable
62.66,0.389,1.7,20.135,2.4,0,non_habitable
86.52799999999999,0.507180977,-16.5,41.35,2.15,0,non_habitable
75.5,0.493,1.4969999999999999,11.491,3.275,0,non_habitable
107.11,0.972,6.0,6.135,5.6,1,potentially_habitable
59.33,0.34600000000000003,5.8,15.965,2.7,0,non_habitable
37.0,1.157,3.449,6.707000000000001,4.051,1,very_habitable
78.63,0.914,-1.0,10.18,4.7,1,very_habitable
61.3,0.7020000000000001,6.7,10.65,3.6,0,non_habitable
60.07,0.6559999999999999,7.7,13.75,3.9,1,very_habitable
61.56,0.354,0.6,17.815,2.8,0,non_habitable
80.9,0.7759999999999999,11.0,14.86,4.3,1,potentially_habitable
69.913,0.697316542,0.2,17.8,3.5639999999999996,0,non_habitable
86.09,0.616,5.2,8.9,3.4,1,very_habitable
41.188,0.23399999999999999,1.921,17.512,5.754,1,very_habitable
91.57,0.581,10.6,14.75,,0,non_habitable
86.45,0.49700000000000005,9.5,21.25,3.4,0,non_habitable
80.25,0.674,-0.6,7.3,3.9,1,potentially_habitable
80.875,0.8059999999999999,1.712,7.712000000000001,3.951,1,very_habitable
69.31,0.7170000000000001,6.4,10.21,,1,very_habitable
58.97,0.68,0.6,10.535,4.4,1,very_habitable
84.11,0.507,12.5,15.12,4.0,0,non_habitable
68.63,0.941,5.8,9.585,4.1,1,potentially_habitable
64.78399999999999,0.759,16.340999999999998,11.0725,,0,non_habitable
72.583,0.494,14.968,20.73,,0,non_habitable
20.38,1.17,5.0,4.645,5.9,1,very_habitable
86.15,0.41,13.5,16.505,3.7,0,non_habitable
91.3,0.484,9.7,13.965,,0,non_habitable
80.845,0.5375672570000001,-11.6,31.7,2.526,0,non_habitable
13.87,0.769,1.7,10.85,,1,very_habitable
31.12,0.775,1.5,8.515,5.2,1,very_habitable
14.117,0.721,-0.348,12.505999999999998,5.023,1,very_habitable
98.57799999999999,1.070000904,5.2,6.0,4.296,1,potentially_habitable
63.92,0.721,7.922999999999999,12.4755,,0,non_habitable
17.09,0.8909999999999999,0.2,6.1,4.1,1,potentially_habitable
85.04,0.629,6.4,26.67,3.1,1,potentially_habitable
78.3,0.24,5.5,19.85,2.6,0,non_habitable
79.7,0.591,6.8,11.865,2.8,0,non_habitable
72.84,0.465,7.2,9.62,,0,non_habitable
67.02600000000001,1.093946724,3.5,5.35,4.346,1,potentially_habitable
26.961,1.375,3.3569999999999998,6.2585,,1,potentially_habitable
88.92,0.33799999999999997,12.6,19.9,3.3,0,non_habitable
48.55,0.8140000000000001,0.0,6.2,3.8,1,potentially_habitable
60.81399999999999,0.8079999999999999,13.425,13.5215,,0,non_habitable
76.63,0.6759999999999999,1.3,28.06,2.5,0,non_habitable
66.01,0.726,10.4,11.44,3.2,0,non_habitable
61.141999999999996,0.070776463,4.2,18.3,2.653,0,non_habitable
89.25,1.006,1.4080000000000001,9.578,4.27,1,very_habitable
42.69,0.7959999999999999,5.2,9.9,3.4,1,potentially_habitable
59.61,0.504,5.5,12.8,6.1,1,very_habitable
73.375,0.655,1.93,8.959,3.3360000000000003,0,non_habitable
56.18,0.937,4.8,8.01,,1,potentially_habitable
112.65,0.344,16.5,18.115,,0,non_habitable
53.38,0.8190000000000001,-0.1,7.125,3.3,0,non_habitable
73.681,0.46399999999999997,15.075,16.7675,,0,non_habitable
36.21,1.024,0.1,5.75,3.9,1,potentially_habitable
89.0,0.653,3.64,11.692,3.17,0,non_habitable
114.25,0.281,4.109,14.104000000000001,5.07,1,very_habitable
80.813,0.695,-1.3090000000000002,41.299,1.8880000000000001,0,non_habitable
91.125,0.447,3.698,17.347,2.805,0,non_habitable
18.91,0.409,4.8,13.5,4.5,1,very_habitable
151.94,0.39899999999999997,0.0,29.9,3.6,0,non_habitable
75.28,0.5720000000000001,1.7,36.13,1.9,0,non_habitable
66.04,0.6709999999999999,9.1,11.38,,1,potentially_habitable
90.255,0.542202782,8.8,13.4,3.127,0,non_habitable
31.6,0.679,2.1,11.665,,1,potentially_habitable
87.36,0.25,-1.3,23.45,2.4,0,non_habitable
31.561999999999998,0.759,5.805,9.5265,,1,very_habitable
33.82,0.943,2.1,8.33,4.9,1,potentially_habitable
14.52,0.5489999999999999,2.4,11.06,5.2,1,very_habitable
67.538,0.573,5.337000000000001,13.0535,,1,very_habitable
16.939,1.08,5.392,4.553,,1,very_habitable
26.22,1.092,-0.4,3.4,4.5,1,potentially_habitable
95.985,0.300812794,6.0,18.3,2.74,0,non_habitable
53.823,0.197556213,0.6,16.2,2.762,0,non_habitable
90.06299999999999,0.551,5.239,21.519000000000002,2.699,0,non_habitable
95.0,0.556,9.2,23.83,3.6,0,non_habitable
120.18799999999999,0.8390000000000001,2.635,7.0329999999999995,3.877,1,very_habitable
55.468999999999994,0.795,1.023,4.397,4.762,1,non_habitable
81.18,0.324,11.1,23.74,,0,non_habitable
55.156000000000006,1.25,0.731,4.445,4.875,1,very_habitable
52.61,0.48100000000000004,9.9,11.45,3.9,1,potentially_habitable
67.625,0.547,3.858,10.888,3.4939999999999998,0,non_habitable
30.41,1.109,-0.2,7.95,4.8,1,very_habitable
65.11,0.27899999999999997,15.2,17.42,,0,non_habitable
78.188,0.938,2.249,8.249,4.062,1,potentially_habitable
22.906,0.546,18.294,14.993,,1,potentially_habitable
92.21,0.6609999999999999,1.8,4.3,4.8,1,potentially_habitable
100.625,0.22399999999999998,5.712000000000001,21.875999999999998,3.2969999999999997,1,very_habitable
88.5,0.564,1.97,9.456,3.275,0,non_habitable
71.063,0.33299999999999996,3.218,16.410999999999998,2.838,0,non_habitable
50.791000000000004,0.721,14.415,8.7895,,1,potentially_habitable
45.875,0.845,4.357,10.585,3.1719999999999997,1,potentially_habitable
16.938,0.982,12.655,8.5145,,1,potentially_habitable
46.96,0.924,5.4,9.12,4.3,1,potentially_habitable
42.67,0.866,8.0,7.4,4.4,1,very_habitable
61.72,0.53,10.9,13.15,3.1,1,potentially_habitable
73.811,0.728678367,-11.0,31.6,2.806,0,non_habitable
39.527,1.168,5.821000000000001,7.0235,,1,potentially_habitable
130.86,0.9209999999999999,-2.5,8.1,4.9,1,very_habitable
102.28,0.418,0.0,30.0,2.6,0,non_habitable
79.34,0.53,8.1,15.35,3.1,0,non_habitable
78.11,0.33799999999999997,5.8,13.25,3.4,0,non_habitable
102.875,0.5720000000000001,3.5789999999999997,13.462,2.713,0,non_habitable
97.24,0.35600000000000004,14.2,20.1,3.4,0,non_habitable
43.495,1.173,5.605,10.3335,,1,very_habitable
49.0,0.713,-0.2,13.7,4.3,1,potentially_habitable
67.322,0.65,11.279000000000002,11.7335,,0,non_habitable
73.813,0.648,-4.575,32.260999999999996,2.383,0,non_habitable
58.99,0.34600000000000003,0.9,18.3,2.7,0,non_habitable
95.45,0.552668216,1.7,24.85,3.388,0,non_habitable
62.593999999999994,0.721,10.014,12.036,,0,non_habitable
71.95,0.674,7.0,15.205,,1,potentially_habitable
27.070999999999998,1.331,2.036,6.066,,1,potentially_habitable
107.77,0.713,1.8,19.545,4.0,0,non_habitable
92.6,0.418,9.4,13.625,,0,non_habitable
27.438000000000002,0.9740000000000001,1.9280000000000002,4.957,4.527,1,very_habitable
110.87,0.6859999999999999,6.0,26.65,3.3,0,non_habitable
79.31,0.667,7.5,11.49,,0,non_habitable
73.813,0.934,4.188,9.387,4.187,1,very_habitable
19.956,0.715,12.765,11.5405,,1,potentially_habitable
42.281000000000006,0.29,0.659,16.137999999999998,5.391,1,very_habitable
56.593999999999994,0.152,0.772,17.392,5.074,1,very_habitable
69.65,0.626,6.2,14.8,3.4,1,potentially_habitable
145.0,0.857,8.8,11.3,4.3,1,potentially_habitable
60.968,0.366982976,9.1,12.25,3.2510000000000003,0,non_habitable
27.671999999999997,0.929,2.739,7.71,4.218999999999999,1,very_habitable
149.65,0.711,-5.9,24.32,2.3,0,non_habitable
69.179,1.02341709,3.4,6.0,4.001,1,potentially_habitable
64.68,0.633,-0.5,20.45,3.3,0,non_habitable
40.844,0.7240000000000001,-0.57,8.283999999999999,4.652,1,very_habitable
64.21,0.47100000000000003,10.2,10.935,,1,very_habitable
79.438,0.655,2.8489999999999998,11.017999999999999,3.176,0,non_habitable
94.25,0.649,1.395,27.267,2.682,0,non_habitable
39.205999999999996,1.402,1.9809999999999999,6.5885,,1,very_habitable
58.69,0.455,7.1,7.95,3.0,0,non_habitable
38.688,0.618,-2.8960000000000004,11.783,3.8710000000000004,1,very_habitable
15.937999999999999,0.76,-0.907,10.917,4.644,1,very_habitable
63.87,0.401,7.2,15.39,2.9,0,non_habitable
55.57,0.253,7.9,15.985,,1,very_habitable
83.53,0.371,14.9,19.16,,0,non_habitable
89.5,0.7490000000000001,0.54,6.54,5.098,1,very_habitable
99.42,0.456,17.2,22.97,3.4,0,non_habitable
15.67,0.898,2.2,7.6,4.6,1,very_habitable
65.24,0.7170000000000001,9.0,11.6,3.3,0,non_habitable
61.843999999999994,1.222,0.809,6.125,4.773,1,very_habitable
45.87,0.94,2.7,7.445,4.2,1,potentially_habitable
46.218999999999994,1.062,3.0180000000000002,6.502999999999999,3.4339999999999997,1,potentially_habitable
84.029,0.9059999999999999,7.922999999999999,9.5595,,1,potentially_habitable
83.49,0.484,6.3,23.15,3.4,0,non_habitable
77.125,0.568,2.991,14.587,3.299,0,non_habitable
18.18,0.785,-0.5,8.55,4.6,1,very_habitable
44.36,1.025,-0.7,5.45,3.6,1,very_habitable
59.25,0.9420000000000001,3.6,8.03,,1,potentially_habitable
41.79,0.377,-5.0,14.9,4.5,1,very_habitable
24.151999999999997,1.064,0.9079999999999999,8.253,,1,very_habitable
82.19,0.509,12.2,14.275,4.0,0,non_habitable
70.61,0.268577972,-15.2,35.2,2.4530000000000003,0,non_habitable
14.37,0.188,1.1,14.38,,1,very_habitable
35.49,0.7040000000000001,-2.8,9.8,4.8,1,potentially_habitable
97.99,0.932,-1.9,9.31,4.7,1,very_habitable
83.2,0.524,1.9,14.215,,0,non_habitable
74.34,0.5329999999999999,10.0,16.9,3.3,0,non_habitable
64.69,0.5670000000000001,-5.8,24.6,2.7,0,non_habitable
91.06,0.584,12.9,12.21,3.7,0,non_habitable
51.045,1.249,6.877999999999999,6.011,,1,potentially_habitable
78.32,0.7390000000000001,4.3,9.2,,1,potentially_habitable
58.593,0.210586025,5.6,14.2,2.992,0,non_habitable
82.18,0.565,14.1,17.95,3.6,0,non_habitable
91.37,0.8809999999999999,3.9,8.06,5.3,1,potentially_habitable
361.15,0.8959999999999999,9.9,12.255,4.8,1,potentially_habitable
94.523,0.7379873259999999,7.3,11.15,3.3989999999999996,0,potentially_habitable
74.29,0.33399999999999996,6.1,17.3,2.9,0,non_habitable
61.636,0.595,7.648,16.575,,0,non_habitable
66.7,0.605,6.7,21.15,3.9,0,non_habitable
71.4,0.415,2.2,12.965,3.0,0,non_habitable
38.91,0.851,2.7,8.45,3.8,1,potentially_habitable
81.99,0.956,3.5,5.795,4.3,1,potentially_habitable
86.72399999999999,0.353531559,4.4,14.5,3.011,0,non_habitable
41.5,0.914,0.251,9.222000000000001,4.379,1,very_habitable
50.01,0.528,2.1,12.39,3.0,0,non_habitable
67.49,0.6609999999999999,9.3,15.755,3.2,0,non_habitable
40.25,0.873,-1.021,5.318,4.52,1,very_habitable
39.594,1.003,-1.041,6.2170000000000005,3.395,1,very_habitable
35.156,0.133,3.2239999999999998,16.99,6.18,1,very_habitable
92.34,0.56,13.1,13.93,,0,non_habitable
61.67,1.025,3.7,7.05,3.9,1,potentially_habitable
52.281000000000006,0.486,3.68,17.218,7.652,1,very_habitable
88.29,0.47600000000000003,10.3,13.985,,0,non_habitable
76.44,0.597,-19.9,49.715,1.8,0,non_habitable
54.8,0.723,1.0,7.4,3.3,0,non_habitable
81.08800000000001,1.107345665,1.9,6.25,4.6,1,potentially_habitable
83.11,0.535,10.4,11.96,3.4,0,non_habitable
24.406,0.441,-0.136,12.49,4.914,1,very_habitable
84.02,0.531,10.8,15.47,3.9,0,non_habitable
49.34,0.763,2.3,4.85,4.1,1,potentially_habitable
84.875,0.612,0.8079999999999999,20.627,3.076,0,non_habitable
47.01,0.9690000000000001,2.0,4.1,4.7,1,potentially_habitable
58.641000000000005,0.23929947899999998,3.7,15.85,2.8139999999999996,0,non_habitable
66.39699999999999,1.081995025,-0.6,6.5,3.985,1,potentially_habitable
48.11,1.044,2.8,5.5,4.7,1,potentially_habitable
16.598,0.997648455,1.2,4.4,4.735,1,very_habitable
83.501,0.5835388189999999,8.0,12.3,3.0580000000000003,0,non_habitable
51.65,1.044,1.7,4.35,4.6,1,very_habitable
202.625,0.867,4.225,6.225,3.69,1,very_habitable
26.45,0.635,0.9,12.775,,1,potentially_habitable
27.186,1.1179999999999999,0.66,10.55,,1,very_habitable
52.96,0.34,-5.3,17.45,4.6,1,very_habitable
87.98,0.484,9.9,21.65,3.4,0,non_habitable
46.06,0.732,5.2,6.805,3.5,1,potentially_habitable
53.89,1.1179999999999999,-0.4,2.3,4.2,1,very_habitable
83.06,0.316,14.8,19.5,,0,non_habitable
55.57,0.9520000000000001,8.6,9.355,4.5,1,potentially_habitable
91.17,0.46399999999999997,9.5,19.16,,0,non_habitable
95.024,0.891983231,8.7,8.85,4.131,1,potentially_habitable
79.36,0.586,7.7,18.45,3.7,0,non_habitable
63.468,0.19451434199999998,5.8,17.2,2.877,0,non_habitable
46.95,0.9059999999999999,4.6,8.06,,1,potentially_habitable
97.55,0.45299999999999996,16.7,22.12,3.4,0,non_habitable
68.186,0.519040039,2.0,11.8,3.162,0,non_habitable
83.63,0.512,10.1,11.525,4.0,0,non_habitable
69.53,0.603,6.0,11.4,3.3,0,non_habitable
65.61,0.88,3.2,8.555,3.7,1,potentially_habitable
61.27,0.34600000000000003,6.1,15.48,3.0,0,non_habitable
87.22,0.66,9.9,14.85,3.8,1,potentially_habitable
83.09,0.8059999999999999,9.4,11.2,3.9,0,non_habitable
47.67,0.914,6.6,6.95,,1,potentially_habitable
85.31700000000001,0.565257343,11.9,13.75,3.7760000000000002,0,non_habitable
23.48,0.9129999999999999,6.0,4.22,4.7,1,very_habitable
30.956,1.107277823,-0.3,5.75,4.5569999999999995,1,very_habitable
14.872,1.3530000000000002,0.715,7.8265,,1,very_habitable
70.0,0.643,1.838,10.809000000000001,2.635,0,non_habitable
42.031000000000006,0.106,1.723,18.688,5.297000000000001,1,very_habitable
35.65,0.36700000000000005,-4.9,16.65,4.6,1,very_habitable
24.6,0.45799999999999996,5.8,12.115,,1,potentially_habitable
67.33,0.6609999999999999,9.2,14.3,3.4,1,potentially_habitable
75.375,0.746,-0.136,20.595,2.496,1,non_habitable
94.38,0.358,14.2,24.015,3.0,0,non_habitable
85.02,0.203,5.4,19.6,2.6,0,non_habitable
74.44,0.521,3.1,11.55,3.2,0,non_habitable
86.29,0.627,13.2,13.92,3.2,0,non_habitable
71.39,0.638,5.0,14.8,3.4,1,potentially_habitable
53.799,0.0021660620000000003,2.8,20.0,2.674,0,non_habitable
20.47,0.81,3.1,4.15,4.9,1,very_habitable
62.15,0.67,9.0,11.04,3.5,0,non_habitable
50.625,0.6609999999999999,3.8489999999999998,12.703,3.031,1,potentially_habitable
43.406000000000006,1.0859999999999999,-0.85,5.489,4.129,1,potentially_habitable
68.3,0.47600000000000003,6.3,10.89,3.5,0,non_habitable
89.07,0.619,13.7,12.065,3.6,0,non_habitable
35.92,0.575,7.3,8.65,3.7,1,very_habitable
43.0,0.28300000000000003,0.828,17.336,6.231,1,very_habitable
88.898,0.60031933,15.1,16.05,3.187,0,non_habitable
85.93,0.405,14.1,16.725,3.7,0,non_habitable
28.052,1.304,3.2460000000000004,6.011,,1,potentially_habitable
30.328000000000003,0.098,0.40399999999999997,18.053,5.102,1,very_habitable
18.243,1.058501943,0.2,4.4,4.725,1,very_habitable
67.99,0.542,6.1,14.35,3.1,0,non_habitable
57.625,0.8420000000000001,-0.878,6.151,4.164,1,potentially_habitable
74.70100000000001,0.46746011,7.9,16.65,3.628,0,non_habitable
69.24,0.5670000000000001,3.1,10.65,4.0,0,non_habitable
81.581,0.581152892,-0.6,23.3,3.44,0,non_habitable
35.313,0.1,0.10300000000000001,17.524,4.805,1,very_habitable
85.75,0.377,5.1,18.705,2.6,0,non_habitable
42.593999999999994,0.524,2.7460000000000004,8.29,3.469,1,potentially_habitable
64.313,0.6890000000000001,-1.192,18.282,3.488,0,non_habitable
87.45,0.396,6.0,20.265,2.6,0,non_habitable
76.04,0.42200000000000004,7.1,16.445,2.6,0,non_habitable
52.688,0.847,0.82,4.99,3.2910000000000004,1,very_habitable
80.33,0.607,12.5,16.15,3.6,0,non_habitable
70.063,1.008,2.2030000000000003,5.805,4.242,1,very_habitable
37.79,0.785,-0.1,7.075,,1,very_habitable
33.594,1.063,-0.38799999999999996,6.296,4.109,1,very_habitable
72.313,0.855,3.365,10.16,3.0980000000000003,1,potentially_habitable
93.29,0.9079999999999999,6.6,8.635,3.7,1,potentially_habitable
89.53,0.47100000000000003,8.4,12.285,3.5,0,non_habitable
37.938,0.14800000000000002,3.3080000000000003,16.273,6.742000000000001,1,very_habitable
26.809,1.385,0.8809999999999999,6.2585,,1,potentially_habitable
82.963,1.045283851,4.4,6.2,4.33,1,potentially_habitable
66.187,0.510410948,-12.8,28.0,2.7880000000000003,1,potentially_habitable
80.74,0.39899999999999997,9.9,15.75,3.2,0,non_habitable
55.406000000000006,0.7390000000000001,2.334,6.504,4.258,1,potentially_habitable
110.93799999999999,0.517,8.549,14.888,3.9,0,non_habitable
55.938,0.703,2.639,9.324,3.91,1,potentially_habitable
51.21,0.228,8.1,16.025,,1,very_habitable
104.2,0.364,8.8,21.355,,0,non_habitable
69.13,0.534,4.5,9.81,,1,potentially_habitable
30.906,0.85,-1.111,11.17,5.352,1,very_habitable
31.296999999999997,0.95,-0.182,4.333,4.109,1,potentially_habitable
15.72,0.7859999999999999,-5.6,6.4,5.0,1,very_habitable
81.29,0.449,9.2,12.785,,0,non_habitable
36.2,0.787,5.0,8.545,,0,non_habitable
67.92,0.583,13.2,11.73,3.9,0,non_habitable
77.666,0.384532615,5.2,18.1,3.201,0,non_habitable
65.22,0.5579999999999999,10.6,12.6,3.6,0,non_habitable
57.61,0.772,2.6,12.49,4.2,0,non_habitable
102.02,0.679,9.4,11.33,,1,potentially_habitable
80.39,0.738,10.7,10.86,3.5,0,non_habitable
35.079,1.1909999999999998,7.428,3.48,,1,potentially_habitable
28.68,0.7090000000000001,1.9,11.165,5.4,1,very_habitable
63.063,0.638,5.584,32.941,2.285,0,non_habitable
77.668,0.71,6.438,13.989,,1,very_habitable
73.83,0.34299999999999997,1.1,20.65,2.9,0,non_habitable
63.07,0.66,-3.6,9.37,,1,very_habitable
95.575,0.278524965,5.5,15.35,2.8789999999999996,0,non_habitable
74.53399999999999,0.793301354,-19.5,36.35,2.242,0,non_habitable
69.67,0.36200000000000004,-0.2,18.66,2.5,0,non_habitable
37.21,0.764,2.7,7.73,5.6,1,very_habitable
35.46,0.212,10.4,18.5,3.6,1,very_habitable
77.18,0.521,2.7,14.155,,0,non_habitable
37.8,0.961,1.0,6.0,4.2,1,potentially_habitable
47.48,0.6759999999999999,16.5,12.89,3.7,1,potentially_habitable
39.18,0.728,1.5,8.235,3.2,1,potentially_habitable
62.45,0.5,3.7,10.68,,1,potentially_habitable
117.83,0.382,8.6,18.955,3.4,0,non_habitable
32.76,1.071,3.0,6.225,5.8,1,potentially_habitable
59.94,0.5329999999999999,4.1,14.55,3.1,0,non_habitable
66.26,0.633,6.4,9.1,4.1,0,non_habitable
62.67,0.473,-2.6,15.8,3.2,0,non_habitable
75.61,0.624,-1.1,21.255,3.1,0,non_habitable
81.47,0.5670000000000001,0.4,24.1,3.5,0,non_habitable
86.75,0.19399999999999998,4.1,21.85,2.7,0,non_habitable
96.81299999999999,0.825,2.094,8.55,4.578,1,very_habitable
101.945,0.48600518600000003,-12.3,33.35,2.573,0,non_habitable
26.141,0.818,1.16,7.727,2.75,1,potentially_habitable
31.453000000000003,0.872,1.34,12.82,4.742,1,very_habitable
66.93,0.745,-13.4,21.8,3.6,0,non_habitable
66.62100000000001,0.76604086,9.5,8.45,3.83,0,non_habitable
67.444,0.7020000000000001,7.392,10.981,,1,potentially_habitable
53.93899999999999,0.940516485,-3.0,13.9,3.358,1,very_habitable
87.06,0.7609999999999999,1.6,6.3,3.8,1,potentially_habitable
42.406000000000006,0.585,1.393,16.527,4.926,1,very_habitable
